id	isolate	host	collection_date	country	host_group
DALTPK01	PGA-20	mouse	2013	USA	rodent
DALTPL01	CR163	mouse	2004	USA	rodent
DALTPM01	CR162	mouse	2004	USA	rodent
DALTPN01	CR150	mouse	2004	USA	rodent
DALTPO01	CR141	mouse	2004	USA	rodent
DALTPP01	CR134	mouse	2004	USA	rodent
DALTPQ01	CR138	mouse	2004	USA	rodent
DALTPR01	CR133	mouse	2004	Canada	rodent
DALTPS01	CR136	mouse	2004	Canada	rodent
DALTPT01	CR132	mouse	2004	USA	rodent
DALTPU01	CR130	mouse	2004	USA	rodent
DALTPV01	CR128	mouse	2004	USA	rodent
DALTPW01	CR126	mouse	2004	USA	rodent
DALTPX01	CR122	mouse	2004	USA	rodent
DALTPY01	CR119	mouse	2004	USA	rodent
DALTPZ01	CR120	mouse	2004	USA	rodent
DALTQA01	CR124	mouse	2004	USA	rodent
DALTQB01	CR118	mouse	2004	USA	rodent
DALTQC01	dmn150401-653	bank vole	2014	Germany	rodent
DALTQD01	A792/1	mouse	2014	Germany	rodent
DALTQE01	A734/2	rat	2014	Germany	rodent
DALTQF01	PGA-14	mouse	2013	USA	rodent
DALTQG01	PGA-19	mouse	2013	USA	rodent
DALTQH01	CR164	mouse	2004	USA	rodent
DALTQI01	2014_696_01	mouse	2014	Germany	rodent
DALTQJ01	CR161	mouse	2004	USA	rodent
DALTQK01	CR158	mouse	2004	USA	rodent
DALTQL01	CR156	mouse	2004	USA	rodent
DALTQM01	CR157	mouse	2004	USA	rodent
DALTQN01	CR116	mouse	2004	USA	rodent
DALTQO01	CR149	mouse	2004	USA	rodent
DALTQP01	CR117	mouse	2004	USA	rodent
DALTQQ01	CR115	mouse	2004	USA	rodent
DALTQR01	CR114	mouse	2004	USA	rodent
DALTQS01	CR111	mouse	2004	USA	rodent
DALTQT01	CR109	mouse	2011	USA	rodent
DALTQU01	CR106	mouse	2011	USA	rodent
DALTQV01	CR102	mouse	2011	Canada	rodent
DALTQW01	CR101	mouse	2011	USA	rodent
DALTQX01	CR104	mouse	2011	USA	rodent
DALTQY01	CR100	mouse	2011	Japan	rodent
DALTQZ01	CR098	mouse	2011	USA	rodent
DALTRA01	CR097	mouse	2011	USA	rodent
DALTRB01	CR094	mouse	2011	USA	rodent
DALTRC01	CR093	mouse	2011	USA	rodent
DALTRD01	CR087	mouse	2011	USA	rodent
DALTRE01	CR092	mouse	2011	USA	rodent
DALTRF01	CR091	mouse	2011	USA	rodent
DALTRG01	CR085	mouse	2011	USA	rodent
DALTRH01	CR083	mouse	2011	USA	rodent
DALTRI01	CR082	mouse	2011	USA	rodent
DALTRJ01	CR081	mouse	2011	USA	rodent
DALTRK01	CR079	mouse	2011	USA	rodent
DALTRL01	CR075	mouse	2011	USA	rodent
DALTRM01	CR074	mouse	2011	USA	rodent
DALTRN01	CR072	mouse	2011	USA	rodent
DALTRO01	CR069	mouse	2011	USA	rodent
DALTRP01	CR066	mouse	2011	USA	rodent
DALTRQ01	CR065	mouse	2011	USA	rodent
DALTRR01	CR064	mouse	2011	USA	rodent
DALTRS01	CR063	mouse	2011	USA	rodent
DALTRT01	CR062	mouse	2011	USA	rodent
DALTRU01	CR055	mouse	2011	USA	rodent
DALTRV01	CR059	mouse	2011	USA	rodent
DALTRW01	CR053	mouse	2011	USA	rodent
DALTRX01	CR052	mouse	2011	USA	rodent
DALTRY01	CR051	mouse	2011	USA	rodent
DALTRZ01	CR050	mouse	2011	USA	rodent
DALTSA01	CR049	mouse	2011	USA	rodent
DALTSB01	CR047	mouse	2011	USA	rodent
DALTSC01	CR046	mouse	2011	United Kingdom	rodent
DALTSD01	CR045	mouse	2011	USA	rodent
DALTSE01	CR044	mouse	2011	USA	rodent
DALTSF01	CR040	mouse	2011	Japan	rodent
DALTSG01	CR039	mouse	2011	USA	rodent
DALTSH01	CR030	mouse	2011	USA	rodent
DALTSI01	CR035	mouse	2011	USA	rodent
DALTSJ01	CR025	mouse	2011	USA	rodent
DALTSK01	CR022	mouse	2011	USA	rodent
DALTSL01	CR019	mouse	2011	USA	rodent
DALTSM01	CR017	mouse	2004	USA	rodent
DALTSN01	CR015	mouse	2011	USA	rodent
DALTSO01	CR014	mouse	2011	USA	rodent
DALTSP01	CR011	mouse	2011	USA	rodent
DALTSQ01	CR009	mouse	2011	USA	rodent
DALTSR01	CR007	mouse	2011	USA	rodent
DALTSS01	CR006	mouse	2011	USA	rodent
DALTSY01	ZSFV 35-1	mouse	2013	Germany	rodent
DALTSZ01	CR170	mouse	2012	USA	rodent
DALTTB01	PGA-5	mouse	2013	USA	rodent
DALTTC01	CR140	mouse	2004	USA	rodent
DALTTE01	CR139	mouse	2004	USA	rodent
DALTTF01	CR084	mouse	2011	USA	rodent
DALTTG01	CR061	mouse	2011	USA	rodent
DALTTL01	A754/3	rat	2014	Germany	rodent
DALTTP01	DKFZ 514	mouse	2008	Germany	rodent
DALTTR01	J90	mouse	2011	New Zealand	rodent
DALTTS01	CR077	mouse	2011	USA	rodent
DALTTT01	ZSFV 17-1	mouse	2013	Germany	rodent
DALTTU01	J36	mouse	2011	New Zealand	rodent
DALTUL01	dmn150401-661	bank vole	2014	Germany	rodent
DALTUM01	dmn150521-806	bank vole	2014	Germany	rodent
DALTUN01	dmn150401-652	bank vole	2014	Germany	rodent
DALTUO01	7599-1	mouse	2014	France	rodent
DALTUP01	J106	mouse	2011	New Zealand	rodent
DALTUQ01	PGA-2	mouse	2013	USA	rodent
DALTUR01	J112	mouse	2011	New Zealand	rodent
DALTUS01	CR127	mouse	2004	Canada	rodent
DALTUT01	CR165	mouse	2004	USA	rodent
DAMDZA01	Sa254	cow	2016	Denmark	cattle
DAMDZD01	Sa253	cow	2016	Denmark	cattle
DAMDZE01	Sa247	cow	2016	Denmark	cattle
DAMDZI01	Sa252	cow	2016	Denmark	cattle
DAMDZM01	Sa245	cow	2016	Denmark	cattle
DAMEAQ01	Sa113	cow	2016	Denmark	cattle
DAMEAR01	Sa114	cow	2016	Denmark	cattle
DAMEAT01	Sa97	cow	2016	Denmark	cattle
DAMEAU01	Sa98	cow	2016	Denmark	cattle
DAMEAV01	Sa93	cow	2016	Denmark	cattle
DAMEBB01	Sa250	cow	2016	Denmark	cattle
DAMEBZ01	Sa110	cow	2016	Denmark	cattle
DAMECB01	Sa91	cow	2016	Denmark	cattle
DAMECC01	Sa92	cow	2016	Denmark	cattle
DAMECD01	Sa99	cow	2016	Denmark	cattle
DAMECE01	Sa100	cow	2016	Denmark	cattle
DAMECF01	Sa57	cow	2016	Denmark	cattle
DAMECH01	Sa103	cow	2016	Denmark	cattle
DAMECI01	Sa52	cow	2016	Denmark	cattle
DAMECJ01	Sa53	cow	2016	Denmark	cattle
DAMECK01	Sa102	cow	2016	Denmark	cattle
DAMECL01	Sa101	cow	2016	Denmark	cattle
DAMECM01	Sa109	cow	2016	Denmark	cattle
DAMECN01	Sa75	cow	2016	Denmark	cattle
DAMECO01	Sa74	cow	2016	Denmark	cattle
DAMECP01	Sa70	cow	2016	Denmark	cattle
DAMECQ01	Sa73	cow	2016	Denmark	cattle
DAMECR01	Sa87	cow	2016	Denmark	cattle
DAMECS01	Sa88	cow	2016	Denmark	cattle
DAMECT01	Sa71	cow	2016	Denmark	cattle
DAMECZ01	Sa246	cow	2016	Denmark	cattle
DAMEDN01	Sa95	cow	2016	Denmark	cattle
DAMEDO01	Sa58	cow	2016	Denmark	cattle
DAMEDP01	Sa96	cow	2016	Denmark	cattle
DAMEDQ01	Sa50	cow	2016	Denmark	cattle
DAMEDR01	Sa89	cow	2016	Denmark	cattle
DAMEDS01	Sa104	cow	2016	Denmark	cattle
DAMEDT01	Sa106	cow	2016	Denmark	cattle
DAMEDU01	Sa105	cow	2016	Denmark	cattle
DAMEDV01	Sa56	cow	2016	Denmark	cattle
DAMEDW01	Sa68	cow	2016	Denmark	cattle
DAMEDX01	Sa69	cow	2016	Denmark	cattle
DAMEDY01	Sa65	cow	2016	Denmark	cattle
DAMEDZ01	Sa64	cow	2016	Denmark	cattle
DAMEEA01	Sa67	cow	2016	Denmark	cattle
DAMEEB01	Sa60	cow	2016	Denmark	cattle
DAMEEC01	Sa61	cow	2016	Denmark	cattle
DAMEED01	Sa62	cow	2016	Denmark	cattle
DAMEEE01	Sa63	cow	2016	Denmark	cattle
DAMEEF01	Sa249	cow	2016	Denmark	cattle
DAMEEJ01	Sa94	cow	2016	Denmark	cattle
DAMEEK01	Sa108	cow	2016	Denmark	cattle
DAMEEL01	Sa107	cow	2016	Denmark	cattle
DAMEEM01	Sa90	cow	2016	Denmark	cattle
DAMEEP01	Sa51	cow	2016	Denmark	cattle
DAMEFB01	Sa111	cow	2016	Denmark	cattle
DAMEGU01	Sa251	cow	2016	Denmark	cattle
DAMQJH01	Z_19	mongoose	2010	Denmark	other
DAMQJI01	R953	meerkat	unknown	United Kingdom	other
DAMQJJ01	W321	monkey	unknown	United Kingdom	primate
DAMQJL01	Z_34	chimpanzee	2010	Denmark	other
DAMQJM01	DS29	goat	2002	Italy	small_ruminant
DAMQJN01	DS90	sheep	2005	Norway	small_ruminant
DAMQJR01	423/10	cloudrat	unknown	United Kingdom	other
DAMQJS01	VI 54650	cow	2001	Norway	cattle
DAMQJT01	VI 54651	cow	2001	Norway	cattle
DAMQJU01	B122	cow	1998	Ireland	cattle
DAMQJV01	B130	cow	1998	Ireland	cattle
DAMQJZ01	VI 54657	cow	2001	Norway	cattle
DAMQKD01	B600535/04/1	pheasant	unknown	United Kingdom	game_birds
DAMQKH01	KM777-07	horse	2007	Switzerland	equine
DAMQKI01	DS71	cat	unknown	Sweden	companion_animal
DAMQKJ01	M148 (M192)	porpoise	2006	Netherlands	other
DAMQKK01	M192/06/1	porpoise	unknown	United Kingdom	other
DAMQKL01	Z_5	bat	2010	Denmark	bat
DAMQKM01	Z_21	mongoose	2010	Denmark	other
DAMQKN01	DS52	rabbit	2000	Belgium	rabbit
DAMQKO01	DS33	rabbit	2009	Spain	rabbit
DAMQKP01	DS30	goat	2002	Italy	small_ruminant
DAMQKQ01	DS47	rabbit	2000	Belgium	rabbit
DAMQKR01	DS27	goat	2002	Italy	small_ruminant
DAMQKS01	DS9	goat	2002	Italy	small_ruminant
DAMQKT01	DS1	goat	2005	Austria	small_ruminant
DAMQKX01	KM489-05	horse	2005	Switzerland	equine
DAMQKZ01	DS80	goat	2005	Norway	small_ruminant
DAMQLA01	DS51	rabbit	2000	Belgium	rabbit
DAMQLC01	Z_24	cavy	2010	Denmark	other
DAMQLD01	VI 54655	cow	2001	Norway	cattle
DAMQLE01	VI 54658	cow	2001	Norway	cattle
DAMQLF01	R5	bat	2008	Nigeria	bat
DAMQLG01	L3	bat	2008	Nigeria	bat
DAMQLJ01	DS25	goat	2002	Italy	small_ruminant
DAMQMC01	Z_22	horse	2010	Denmark	equine
DAMQME01	Ssi4	horse	2011	Switzerland	equine
DAMQNF01	322/10_2	great tit	unknown	United Kingdom	other
DAMQNG01	B500242/00/1	parrot	unknown	USA	other
DAMQNH01	VI 54659	cow	2001	Norway	cattle
DAMQNJ01	Z_23	horse	2010	Denmark	equine
DAMQNK01	DS4	goat	2005	Austria	small_ruminant
DAMQNM01	DS75	goat	2005	Norway	small_ruminant
DAMQQC01	B119	cow	1998	Ireland	cattle
DAMQQE01	M597/99/1	seal	unknown	United Kingdom	other
DAMQRS01	horse123_pastern	horse	2020	Switzerland	equine
DAMQRU01	horse5_pastern	horse	2019	Switzerland	equine
DAMQRV01	horse14_pastern	horse	2019	Switzerland	equine
DAMQRW01	horse87_pastern	horse	2019	Switzerland	equine
DAMQRX01	horse90_nose	horse	2019	Switzerland	equine
DAMQRY01	horse91_nose	horse	2019	Switzerland	equine
DAMQRZ01	horse90_pastern	horse	2019	Switzerland	equine
DAMQSA01	horse91_pastern	horse	2019	Switzerland	equine
DAMQSB01	horse92_pastern	horse	2019	Switzerland	equine
DAMQSC01	horse15_nose	horse	2019	Switzerland	equine
DAMQSD01	horse96_pastern	horse	2019	Switzerland	equine
DAMQSE01	horse96_nose	horse	2019	Switzerland	equine
DAMQSF01	horse99_pastern	horse	2019	Switzerland	equine
DAMQSG01	horse102_pastern	horse	2019	Switzerland	equine
DAMQSH01	horse100_pastern	horse	2019	Switzerland	equine
DAMQSI01	horse102_pastern_MRSA	horse	2019	Switzerland	equine
DAMQSJ01	horse103_nose	horse	2019	Switzerland	equine
DAMQSK01	horse104_nose	horse	2019	Switzerland	equine
DAMQSL01	horse104_pastern	horse	2019	Switzerland	equine
DAMQSM01	horse110_nose_MRSA	horse	2020	Switzerland	equine
DAMQSN01	horse18_pastern	horse	2019	Switzerland	equine
DAMQSO01	horse126_pastern	horse	2020	Switzerland	equine
DAMQSP01	horse111_pastern_MRSA	horse	2020	Switzerland	equine
DAMQSQ01	horse129_pastern	horse	2020	Switzerland	equine
DAMQSR01	horse132_nose	horse	2020	Switzerland	equine
DAMQSS01	horse19_nose	horse	2019	Switzerland	equine
DAMQST01	horse22_nose	horse	2019	Switzerland	equine
DAMQSU01	horse19_pastern	horse	2019	Switzerland	equine
DAMQSV01	horse7_pastern	horse	2019	Switzerland	equine
DAMQSW01	horse27_pastern	horse	2019	Switzerland	equine
DAMQSX01	horse35_pastern	horse	2019	Switzerland	equine
DAMQSY01	horse39_nose	horse	2019	Switzerland	equine
DAMQSZ01	horse40_nose	horse	2019	Switzerland	equine
DAMQTA01	horse42_nose	horse	2019	Switzerland	equine
DAMQTB01	horse42_pastern	horse	2019	Switzerland	equine
DAMQTC01	horse46_nose	horse	2019	Switzerland	equine
DAMQTD01	horse46_pastern	horse	2019	Switzerland	equine
DAMQTE01	horse9_pastern	horse	2019	Switzerland	equine
DAMQTF01	horse47_nose	horse	2019	Switzerland	equine
DAMQTG01	horse48_nose	horse	2019	Switzerland	equine
DAMQTH01	horse48_pastern	horse	2019	Switzerland	equine
DAMQTI01	horse50_nose	horse	2019	Switzerland	equine
DAMQTJ01	horse51_pastern	horse	2019	Switzerland	equine
DAMQTK01	horse52_nose	horse	2019	Switzerland	equine
DAMQTL01	horse55_pastern	horse	2019	Switzerland	equine
DAMQTM01	horse63_pastern	horse	2019	Switzerland	equine
DAMQTN01	horse64_pastern	horse	2019	Switzerland	equine
DAMQTO01	horse66_nose	horse	2019	Switzerland	equine
DAMQTP01	horse68_pastern	horse	2019	Switzerland	equine
DAMQTQ01	horse69_nose	horse	2019	Switzerland	equine
DAMQTR01	horse69_pastern	horse	2019	Switzerland	equine
DAMQTS01	horse88_nose	horse	2019	Switzerland	equine
DAMQTT01	horse92_nose	horse	2019	Switzerland	equine
DAMQTU01	horse95_nose	horse	2019	Switzerland	equine
DAMQTV01	horse94_pastern	horse	2019	Switzerland	equine
DAMQTW01	horse103_pastern	horse	2019	Switzerland	equine
DAMQTX01	horse15_pastern	horse	2019	Switzerland	equine
DAMQTY01	horse106_nose	horse	2020	Switzerland	equine
DAMQTZ01	horse111_nose_MRSA	horse	2020	Switzerland	equine
DAMQUA01	horse121_pastern	horse	2020	Switzerland	equine
DAMQUB01	horse22_pastern	horse	2019	Switzerland	equine
DAMQUC01	horse24_pastern	horse	2019	Switzerland	equine
DAMQUD01	horse26_nose	horse	2019	Switzerland	equine
DAMQUE01	horse30_nose	horse	2019	Switzerland	equine
DAMQUF01	horse31_nose	horse	2019	Switzerland	equine
DAMQUG01	horse32_nose	horse	2019	Switzerland	equine
DAMQUH01	horse37_nose	horse	2019	Switzerland	equine
DAMQUI01	horse35_nose	horse	2019	Switzerland	equine
DAMQUJ01	horse37_pastern	horse	2019	Switzerland	equine
DAMQUK01	horse8_pastern	horse	2019	Switzerland	equine
DAMQUL01	horse43_nose	horse	2019	Switzerland	equine
DAMQUM01	horse43_pastern	horse	2019	Switzerland	equine
DAMQUN01	horse47_nose_MRSA	horse	2019	Switzerland	equine
DAMQUO01	horse47_pastern	horse	2019	Switzerland	equine
DAMQUP01	horse53_pastern	horse	2019	Switzerland	equine
DAMQUQ01	horse50_pastern	horse	2019	Switzerland	equine
DAMQUR01	horse54_pastern	horse	2019	Switzerland	equine
DAMQUS01	horse11_nose	horse	2019	Switzerland	equine
DAMQUT01	horse58_nose	horse	2019	Switzerland	equine
DAMQUU01	horse64_nose	horse	2019	Switzerland	equine
DAMQUV01	horse59_nose	horse	2019	Switzerland	equine
DAMQUW01	horse65_nose	horse	2019	Switzerland	equine
DAMQUX01	horse12_nose	horse	2019	Switzerland	equine
DAMQUY01	horse67_nose	horse	2019	Switzerland	equine
DAMQUZ01	horse71_nose	horse	2019	Switzerland	equine
DAMQVA01	horse71_pastern	horse	2019	Switzerland	equine
DAMQVB01	horse13_nose	horse	2019	Switzerland	equine
DAMQVC01	horse72_nose	horse	2019	Switzerland	equine
DAMQVD01	horse72_pastern	horse	2019	Switzerland	equine
DAMQVE01	horse76_nose	horse	2019	Switzerland	equine
DAMQVF01	horse77_pastern	horse	2019	Switzerland	equine
DAMQVG01	horse76_pastern	horse	2019	Switzerland	equine
DAMQVH01	horse78_nose	horse	2019	Switzerland	equine
DAMQVI01	horse78_pastern	horse	2019	Switzerland	equine
DAMQVJ01	horse79_pastern	horse	2019	Switzerland	equine
DAMQVK01	horse13_pastern	horse	2019	Switzerland	equine
DAMQVL01	horse80_nose	horse	2019	Switzerland	equine
DAMQVM01	horse80_pastern	horse	2019	Switzerland	equine
DAMQVN01	horse83_nose	horse	2019	Switzerland	equine
DAMQVO01	horse83_pastern	horse	2019	Switzerland	equine
DAMQVP01	horse86_nose	horse	2019	Switzerland	equine
DAMQVQ01	horse5_nose	horse	2019	Switzerland	equine
DAMQVR01	horse94_nose	horse	2019	Switzerland	equine
DAMQVS01	horse97_pastern	horse	2019	Switzerland	equine
DAMQVT01	horse98_nose	horse	2019	Switzerland	equine
DAMQVU01	horse121_nose	horse	2020	Switzerland	equine
DAMQVV01	horse123_nose	horse	2020	Switzerland	equine
DAMQVW01	horse148_nose	horse	2020	Switzerland	equine
DAMQVX01	horse148_nose_MRSA	horse	2020	Switzerland	equine
DAMQVY01	horse157_nose	horse	2020	Switzerland	equine
DAMQVZ01	horse157_pastern	horse	2020	Switzerland	equine
DAMQWA01	horse20_nose	horse	2019	Switzerland	equine
DAMQWB01	horse27_nose	horse	2019	Switzerland	equine
DAMQWC01	horse33_pastern	horse	2019	Switzerland	equine
DAMQWD01	horse32_pastern	horse	2019	Switzerland	equine
DAMQWE01	horse38_nose	horse	2019	Switzerland	equine
DAMQWF01	horse45_pastern	horse	2019	Switzerland	equine
DAMQWG01	horse57_pastern	horse	2019	Switzerland	equine
DAMQWH01	horse58_pastern	horse	2019	Switzerland	equine
DAMQWI01	horse85_pastern	horse	2019	Switzerland	equine
DAMQWJ01	horse63_nose	horse	2019	Switzerland	equine
DAMQWK01	horse87_nose	horse	2019	Switzerland	equine
DAMQXB01	horse21_nose	horse	2019	Switzerland	equine
DAMQXC01	horse23_nose	horse	2019	Switzerland	equine
DAMQXD01	horse81_pastern	horse	2019	Switzerland	equine
DAMQXE01	horse101_nose	horse	2019	Switzerland	equine
DAMQXF01	horse114_nose_MRSA	horse	2020	Switzerland	equine
DAMQXG01	horse33_nose	horse	2019	Switzerland	equine
DAMQXH01	horse8_nose	horse	2019	Switzerland	equine
DAMQXI01	horse40_pastern	horse	2019	Switzerland	equine
DAMQXJ01	horse41_nose	horse	2019	Switzerland	equine
DAMQXK01	horse49_pastern	horse	2019	Switzerland	equine
DAMQXL01	horse68_nose	horse	2019	Switzerland	equine
DAMQXM01	horse81_nose	horse	2019	Switzerland	equine
DAMQXR01	horse77_nose	horse	2019	Switzerland	equine
DAMQXS01	horse84_pastern	horse	2019	Switzerland	equine
DAMQXT01	horse67_pastern	horse	2019	Switzerland	equine
DAMQXU01	horse103_nose_MRSA	horse	2019	Switzerland	equine
DAMQXV01	horse183_pastern	horse	2020	Switzerland	equine
DAMQXW01	horse36_pastern	horse	2019	Switzerland	equine
DAMQXX01	horse131_nose	horse	2020	Switzerland	equine
DAMQXY01	horse95_pastern	horse	2019	Switzerland	equine
DAMRQT01	BM033	cow	2013	unknown	cattle
DAMRQU01	BM034	cow	2013	unknown	cattle
DAMRQV01	BM043	cow	2013	unknown	cattle
DAMRQW01	S084	cow	2018	unknown	cattle
DAMRQX01	S086	cow	2018	unknown	cattle
DAMRQY01	S087	cow	2018	unknown	cattle
DAMRQZ01	S088	cow	2018	unknown	cattle
DAMRRF01	S089	cow	2018	unknown	cattle
DAMRRG01	S096	cow	2018	unknown	cattle
DAMRRH01	S097	cow	2018	unknown	cattle
DAMRRI01	S098	cow	2018	unknown	cattle
DAMRRJ01	S105	cow	2018	unknown	cattle
DAMRRK01	S153	cow	2018	unknown	cattle
DAMRRL01	BM045	cow	2013	unknown	cattle
DAMRRM01	S154	cow	2018	unknown	cattle
DAMRRN01	S155	cow	2018	unknown	cattle
DAMRRO01	S159	cow	2018	unknown	cattle
DAMRRP01	S171	cow	2018	unknown	cattle
DAMRRQ01	S107	cow	2018	unknown	cattle
DAMRRR01	S108	cow	2018	unknown	cattle
DAMRRS01	S109	cow	2018	unknown	cattle
DAMRRT01	S110	cow	2018	unknown	cattle
DAMRRU01	S156	cow	2018	unknown	cattle
DAMRRV01	S166	cow	2018	unknown	cattle
DAMRRW01	BM046	cow	2013	unknown	cattle
DAMRRX01	S138	cow	2018	unknown	cattle
DAMRRY01	S144	cow	2018	unknown	cattle
DAMRRZ01	S118	cow	2018	unknown	cattle
DAMRSA01	S142	cow	2018	unknown	cattle
DAMRSB01	S117	cow	2018	unknown	cattle
DAMRSC01	S181	cow	2018	unknown	cattle
DAMRSD01	S182	cow	2018	unknown	cattle
DAMRSE01	BM133	cow	2013	unknown	cattle
DAMRSF01	BM089	cow	2013	unknown	cattle
DAMRSG01	BM114	cow	2013	unknown	cattle
DAMRSH01	BM118	cow	2013	unknown	cattle
DAMRSI01	BM081	cow	2013	unknown	cattle
DAMRSJ01	BM137	cow	2013	unknown	cattle
DAMRSK01	BM123	cow	2013	unknown	cattle
DAMRSL01	BM038	cow	2013	unknown	cattle
DAMRSM01	BM113	cow	2013	unknown	cattle
DAMRSN01	BM116	cow	2013	unknown	cattle
DAMRSO01	BM090	cow	2013	unknown	cattle
DAMRSP01	BM112	cow	2013	unknown	cattle
DAMRSQ01	BM077	cow	2013	unknown	cattle
DAMRSR01	BM076	cow	2013	unknown	cattle
DAMRSS01	BM117	cow	2013	unknown	cattle
DAMRST01	BM119	cow	2013	unknown	cattle
DAMRSU01	BM110	cow	2013	unknown	cattle
DAMRSV01	BM039	cow	2013	unknown	cattle
DAMRSW01	BM111	cow	2013	unknown	cattle
DAMRSX01	BM085	cow	2013	unknown	cattle
DAMRTA01	BM131	cow	2013	unknown	cattle
DAMRTB01	H02	cow	2018	unknown	cattle
DAMRTC01	BM109	cow	2013	unknown	cattle
DAMRTD01	BM092	cow	2013	unknown	cattle
DAMRTE01	H01	cow	2018	unknown	cattle
DAMRTF01	H03	cow	2018	unknown	cattle
DAMRTG01	H05	cow	2018	unknown	cattle
DAMRTH01	H04	cow	2018	unknown	cattle
DAMRTI01	H06	cow	2018	unknown	cattle
DAMRTJ01	H09	cow	2018	unknown	cattle
DAMRTK01	BM040	cow	2013	unknown	cattle
DAMRTL01	S183	cow	2018	unknown	cattle
DAMRTM01	H07	cow	2018	unknown	cattle
DAMRTN01	ST099	cow	2002	unknown	cattle
DAMRTO01	BM049	cow	2013	unknown	cattle
DAMRTP01	ST136	cow	2002	unknown	cattle
DAMRTQ01	ST117	cow	2002	unknown	cattle
DAMRTR01	ST132	cow	2002	unknown	cattle
DAMRTS01	ST120	cow	2002	unknown	cattle
DAMRTT01	ST119	cow	2002	unknown	cattle
DAMRTU01	ST116	cow	2002	unknown	cattle
DAMRTV01	ST137	cow	2002	unknown	cattle
DAMRTW01	ST143	cow	2002	unknown	cattle
DAMRTX01	ST206	cow	2002	unknown	cattle
DAMRTY01	ST199	cow	2002	unknown	cattle
DAMRTZ01	BM051	cow	2013	unknown	cattle
DAMRUA01	ST147	cow	2002	unknown	cattle
DAMRUB01	ST173	cow	2002	unknown	cattle
DAMRUC01	ST157	cow	2002	unknown	cattle
DAMRUD01	ST220	cow	2002	unknown	cattle
DAMRUE01	ST135	cow	2002	unknown	cattle
DAMRUF01	ST153	cow	2002	unknown	cattle
DAMRUG01	ST150	cow	2002	unknown	cattle
DAMRUH01	BM052	cow	2013	unknown	cattle
DAMRUI01	ST185	cow	2002	unknown	cattle
DAMRUJ01	ST164	cow	2002	unknown	cattle
DAMRUK01	ST180	cow	2002	unknown	cattle
DAMRUL01	ST168	cow	2002	unknown	cattle
DAMRUM01	ST213	cow	2002	unknown	cattle
DAMRUN01	ST177	cow	2002	unknown	cattle
DAMRUO01	ST205	cow	2002	unknown	cattle
DAMRUP01	H11	cow	2018	unknown	cattle
DAMRUR01	H08	cow	2018	unknown	cattle
DAMRUS01	H12	cow	2018	unknown	cattle
DAMRUT01	H10	cow	2018	unknown	cattle
DAMRUU01	H13	cow	2018	unknown	cattle
DAMRUW01	S002	cow	2018	unknown	cattle
DAMRUX01	S006	cow	2018	unknown	cattle
DAMRUY01	S007	cow	2018	unknown	cattle
DAMRUZ01	BM041	cow	2013	unknown	cattle
DAMRVA01	S009	cow	2018	unknown	cattle
DAMRVB01	S015	cow	2018	unknown	cattle
DAMRVC01	S010	cow	2018	unknown	cattle
DAMRVD01	S021	cow	2018	unknown	cattle
DAMRVE01	S024	cow	2018	unknown	cattle
DAMRVF01	S027	cow	2018	unknown	cattle
DAMRVG01	S028	cow	2018	unknown	cattle
DAMRVH01	S031	cow	2018	unknown	cattle
DAMRVI01	S035	cow	2018	unknown	cattle
DAMRVJ01	S034	cow	2018	unknown	cattle
DAMRVK01	BM042	cow	2013	unknown	cattle
DAMRVL01	S039	cow	2018	unknown	cattle
DAMRVM01	S040	cow	2018	unknown	cattle
DAMRVN01	S041	cow	2018	unknown	cattle
DAMRVO01	S043	cow	2018	unknown	cattle
DAMRVP01	S044	cow	2018	unknown	cattle
DAMRVQ01	S065	cow	2018	unknown	cattle
DAMRVR01	S048	cow	2018	unknown	cattle
DAMRVS01	S079	cow	2018	unknown	cattle
DAMRVT01	S080	cow	2018	unknown	cattle
DAMRVU01	S066	cow	2018	unknown	cattle
DAMRVV01	ST144	cow	2002	unknown	cattle
DAMRVW01	ST154	cow	2002	unknown	cattle
DAMRVX01	ST155	cow	2002	unknown	cattle
DAMRVY01	ST156	cow	2002	unknown	cattle
DAMRVZ01	BM053	cow	2013	unknown	cattle
DAMRWA01	ST160	cow	2002	unknown	cattle
DAMRWB01	ST163	cow	2002	unknown	cattle
DAMRWC01	ST159	cow	2002	unknown	cattle
DAMRWD01	ST167	cow	2002	unknown	cattle
DAMRWE01	ST169	cow	2002	unknown	cattle
DAMRWF01	ST174	cow	2002	unknown	cattle
DAMRWG01	ST176	cow	2002	unknown	cattle
DAMRWH01	ST181	cow	2002	unknown	cattle
DAMRWI01	ST182	cow	2002	unknown	cattle
DAMRWJ01	BM054	cow	2013	unknown	cattle
DAMRWK01	ST187	cow	2002	unknown	cattle
DAMRWL01	ST188	cow	2002	unknown	cattle
DAMRWM01	ST189	cow	2002	unknown	cattle
DAMRWN01	ST196	cow	2002	unknown	cattle
DAMRWO01	ST211	cow	2002	unknown	cattle
DAMRWP01	ST212	cow	2002	unknown	cattle
DAMRWQ01	ST198	cow	2002	unknown	cattle
DAMRWR01	ST200	cow	2002	unknown	cattle
DAMRWS01	ST204	cow	2002	unknown	cattle
DAMRWT01	ST208	cow	2002	unknown	cattle
DAMRWU01	BM055	cow	2013	unknown	cattle
DAMRWV01	ST209	cow	2002	unknown	cattle
DAMRWW01	ST217	cow	2002	unknown	cattle
